file_name,bbox,image_id,race,age,emotion,gender,skintone,masked
76186211.jpg,"[597, 850, 194, 215]",1222,Mongoloid,Baby,Happiness,Female,light,unmasked
58269371.jpg,"[378, 326, 219, 279]",622,Caucasian,Senior,Neutral,Male,mid-light,unmasked
40597096.jpg,"[1163, 578, 200, 256]",285,Mongoloid,Senior,Happiness,Female,light,unmasked
55765768.jpg,"[1274, 200, 226, 323]",582,Mongoloid,20-30s,Happiness,Male,light,unmasked
image_2594.jpg,"[243, 202, 582, 753]",1849,Mongoloid,Baby,Happiness,Male,light,unmasked
86086516.jpg,"[837, 312, 283, 384]",1555,Mongoloid,20-30s,Neutral,Female,mid-light,unmasked
1956714.jpg,"[498, 416, 192, 271]",131,Mongoloid,20-30s,Happiness,Female,light,unmasked
39807979.jpg,"[415, 406, 242, 275]",271,Mongoloid,Senior,Neutral,Female,light,unmasked
3435731.jpg,"[561, 290, 182, 248]",217,Mongoloid,Senior,Happiness,Female,light,unmasked
77228496.jpg,"[455, 568, 149, 225]",1269,Negroid,20-30s,Neutral,Female,mid-dark,unmasked
41919866.jpg,"[534, 516, 305, 389]",304,Mongoloid,Baby,Happiness,Female,light,unmasked
image_4126.jpg,"[232, 192, 536, 730]",1928,Mongoloid,Kid,Happiness,Female,light,unmasked
46830062.jpg,"[724, 274, 409, 484]",417,Mongoloid,Senior,Happiness,Female,light,unmasked
image_6282.jpg,"[207, 210, 536, 709]",2030,Mongoloid,Baby,Happiness,Male,light,unmasked
77703631.jpg,"[930, 339, 100, 116]",1286,Negroid,Kid,Neutral,Female,mid-dark,unmasked
38195555.jpg,"[291, 214, 381, 512]",241,Mongoloid,Teenager,Happiness,Female,light,unmasked
60416887.jpg,"[817, 1000, 141, 167]",678,Negroid,Kid,Happiness,Male,light,unmasked
49989896.jpg,"[1280, 219, 222, 285]",503,Negroid,Teenager,Neutral,Male,mid-light,unmasked
image_4481.jpg,"[230, 174, 577, 818]",1945,Mongoloid,20-30s,Happiness,Male,light,unmasked
91338499.jpg,"[712, 373, 227, 230]",1655,Mongoloid,Kid,Happiness,Female,light,unmasked
63631091.jpg,"[1101, 139, 291, 389]",798,Mongoloid,40-50s,Happiness,Female,light,unmasked
25610409.jpg,"[1110, 387, 202, 290]",163,Mongoloid,Senior,Happiness,Female,light,unmasked
76568498.jpg,"[897, 165, 308, 419]",1240,Mongoloid,20-30s,Neutral,Male,mid-light,unmasked
91113854.jpg,"[641, 174, 209, 236]",1652,Mongoloid,Senior,Neutral,Male,mid-light,unmasked
image_183.jpg,"[232, 163, 562, 782]",1802,Mongoloid,40-50s,Happiness,Male,light,unmasked
71528027.jpg,"[830, 54, 212, 307]",1068,Mongoloid,20-30s,Neutral,Female,mid-light,unmasked
image_4442.jpg,"[240, 172, 582, 821]",1941,Mongoloid,20-30s,Neutral,Male,light,unmasked
image_5984.jpg,"[176, 191, 562, 765]",2015,Mongoloid,20-30s,Happiness,Female,light,unmasked
87106528.jpg,"[456, 677, 218, 331]",1587,Mongoloid,Senior,Happiness,Female,light,unmasked
107892066.jpg,"[891, 171, 257, 343]",48,Mongoloid,20-30s,Happiness,Female,light,unmasked
1379340.jpg,"[546, 768, 483, 402]",92,Mongoloid,20-30s,Happiness,Female,light,unmasked
58037775.jpg,"[1109, 255, 305, 408]",616,Mongoloid,Kid,Happiness,Male,light,unmasked
44690762.jpg,"[585, 310, 260, 323]",371,Mongoloid,20-30s,Happiness,Male,light,unmasked
80975451.jpg,"[870, 520, 210, 304]",1379,Mongoloid,Senior,Happiness,Male,light,unmasked
77187902.jpg,"[510, 96, 160, 216]",1267,Mongoloid,40-50s,Happiness,Male,light,unmasked
54452795.jpg,"[862, 431, 328, 415]",544,Mongoloid,Kid,Happiness,Male,light,unmasked
39715283.jpg,"[900, 183, 159, 229]",267,Mongoloid,20-30s,Happiness,Female,light,unmasked
87621496.jpg,"[544, 775, 413, 463]",1602,Mongoloid,Kid,Happiness,Male,light,unmasked
image_2726.jpg,"[255, 203, 534, 663]",1857,Mongoloid,Baby,Happiness,Male,light,unmasked
image_2915.jpg,"[268, 226, 547, 675]",1870,Mongoloid,Baby,Neutral,Female,light,unmasked
image_8586.jpg,"[210, 230, 499, 712]",2144,Mongoloid,20-30s,Happiness,Female,light,unmasked
99640621.jpg,"[567, 313, 341, 445]",1749,Negroid,Kid,Neutral,Female,mid-light,unmasked
92548809.jpg,"[876, 113, 358, 486]",1676,Mongoloid,20-30s,Neutral,Female,mid-light,unmasked
11862440.jpg,"[540, 445, 353, 524]",54,Mongoloid,20-30s,Sadness,Female,light,unmasked
58627926.jpg,"[1008, 356, 278, 360]",627,Mongoloid,Teenager,Happiness,Female,light,unmasked
75943748.jpg,"[703, 364, 158, 211]",1208,Mongoloid,40-50s,Neutral,Male,mid-light,unmasked
71643842.jpg,"[1024, 173, 209, 244]",1072,Negroid,Kid,Happiness,Female,mid-light,unmasked
50503944.jpg,"[546, 275, 346, 450]",515,Mongoloid,Senior,Neutral,Male,mid-light,unmasked
59133809.jpg,"[1033, 574, 261, 312]",638,Mongoloid,Kid,Happiness,Male,light,unmasked
42461308.jpg,"[817, 265, 222, 285]",324,Mongoloid,20-30s,Happiness,Female,light,unmasked
50581210.jpg,"[1034, 295, 144, 214]",517,Mongoloid,20-30s,Happiness,Female,light,unmasked
81965999.jpg,"[1038, 81, 248, 376]",1425,Mongoloid,20-30s,Happiness,Female,light,unmasked
13706629.jpg,"[473, 495, 289, 386]",88,Mongoloid,Senior,Happiness,Male,light,unmasked
72572346.jpg,"[973, 133, 352, 469]",1100,Mongoloid,Kid,Happiness,Female,light,unmasked
62799045.jpg,"[768, 378, 183, 266]",765,Mongoloid,20-30s,Happiness,Female,light,unmasked
image_6030.jpg,"[182, 223, 546, 747]",2018,Mongoloid,Senior,Happiness,Male,light,unmasked
84661938.jpg,"[1327, 146, 301, 321]",1508,Mongoloid,Kid,Happiness,Female,light,unmasked
77867246.jpg,"[868, 310, 303, 385]",1288,Negroid,Kid,Neutral,Female,mid-dark,unmasked
74240209.jpg,"[801, 383, 272, 276]",1151,Mongoloid,Kid,Happiness,Female,light,unmasked
91410465.jpg,"[859, 480, 181, 244]",1658,Negroid,Senior,Neutral,Male,mid-light,unmasked
66899626.jpg,"[586, 476, 314, 449]",901,Mongoloid,20-30s,Neutral,Male,mid-light,unmasked
33915372.jpg,"[709, 294, 378, 497]",211,Mongoloid,20-30s,Happiness,Female,light,unmasked
94819825.jpg,"[651, 61, 441, 468]",1706,Mongoloid,20-30s,Neutral,Female,mid-light,unmasked
83599905.jpg,"[540, 228, 161, 207]",1479,Mongoloid,Kid,Happiness,Female,light,unmasked
63356701.jpg,"[707, 164, 184, 245]",782,Mongoloid,40-50s,Neutral,Male,light,unmasked
58680019.jpg,"[470, 663, 197, 226]",629,Mongoloid,Kid,Happiness,Male,light,unmasked
70219890.jpg,"[974, 617, 160, 216]",1021,Mongoloid,Kid,Happiness,Female,light,unmasked
image_8155.jpg,"[291, 177, 586, 793]",2129,Mongoloid,40-50s,Happiness,Male,light,unmasked
image_6178.jpg,"[195, 176, 576, 791]",2023,Mongoloid,40-50s,Neutral,Male,mid-light,unmasked
83043187.jpg,"[729, 330, 226, 240]",1462,Mongoloid,Kid,Neutral,Male,mid-light,unmasked
60223989.jpg,"[871, 198, 191, 232]",670,Negroid,20-30s,Neutral,Female,mid-light,unmasked
76521389.jpg,"[1090, 342, 162, 222]",1237,Mongoloid,Kid,Happiness,Female,light,unmasked
5504995.jpg,"[561, 257, 290, 394]",564,Mongoloid,Teenager,Happiness,Female,light,unmasked
image_9539.jpg,"[289, 169, 570, 755]",2173,Mongoloid,Baby,Happiness,Female,light,unmasked
3823387.jpg,"[856, 351, 371, 450]",243,Mongoloid,Kid,Happiness,Male,mid-light,unmasked
image_2336.jpg,"[244, 174, 557, 766]",1833,Mongoloid,Kid,Happiness,Female,light,unmasked
69417373.jpg,"[818, 248, 302, 389]",993,Negroid,Kid,Neutral,Female,mid-light,unmasked
42527765.jpg,"[817, 393, 448, 573]",327,Mongoloid,Kid,Happiness,Female,light,unmasked
67460331.jpg,"[806, 523, 231, 293]",914,Mongoloid,20-30s,Happiness,Male,light,unmasked
image_4960.jpg,"[241, 203, 550, 729]",1967,Caucasian,20-30s,Neutral,Male,mid-light,unmasked
33091036.jpg,"[807, 149, 327, 443]",207,Mongoloid,Teenager,Happiness,Female,light,unmasked
19412720.jpg,"[756, 582, 388, 637]",129,Mongoloid,40-50s,Neutral,Male,mid-light,unmasked
80502683.jpg,"[668, 181, 345, 508]",1361,Caucasian,20-30s,Neutral,Female,mid-light,unmasked
49993513.jpg,"[1187, 375, 362, 458]",504,Mongoloid,Kid,Happiness,Female,light,unmasked
83381281.jpg,"[820, 353, 274, 358]",1472,Mongoloid,Kid,Neutral,Female,light,unmasked
image_10391.jpg,"[259, 165, 578, 793]",1757,Mongoloid,20-30s,Happiness,Female,light,unmasked
77557320.jpg,"[216, 331, 519, 647]",1280,Mongoloid,Baby,Happiness,Male,light,unmasked
42402730.jpg,"[205, 367, 265, 277]",322,Mongoloid,20-30s,Neutral,Male,mid-light,unmasked
1948175.jpg,"[336, 587, 198, 246]",130,Mongoloid,40-50s,Neutral,Male,mid-light,unmasked
79552723.jpg,"[745, 238, 338, 416]",1329,Mongoloid,Kid,Happiness,Female,light,unmasked
52688026.jpg,"[796, 377, 479, 639]",529,Mongoloid,20-30s,Happiness,Female,light,unmasked
41260127.jpg,"[320, 298, 545, 762]",296,Mongoloid,Teenager,Happiness,Female,light,unmasked
70445998.jpg,"[697, 329, 402, 523]",1030,Mongoloid,40-50s,Happiness,Female,light,unmasked
9257728.jpg,"[684, 441, 186, 259]",1678,Mongoloid,Kid,Happiness,Female,light,unmasked
56980594.jpg,"[657, 220, 461, 638]",596,Mongoloid,20-30s,Happiness,Male,light,unmasked
47853927.jpg,"[337, 394, 468, 338]",449,Mongoloid,Baby,Happiness,Male,light,unmasked
71067417.jpg,"[724, 298, 493, 582]",1056,Mongoloid,Baby,Happiness,Male,light,unmasked
81096459.jpg,"[617, 384, 403, 462]",1385,Caucasian,Kid,Happiness,Male,mid-light,unmasked
80654118.jpg,"[907, 195, 305, 327]",1366,Mongoloid,40-50s,Happiness,Male,mid-light,unmasked
image_5855.jpg,"[284, 161, 564, 789]",2009,Mongoloid,20-30s,Neutral,Female,mid-light,unmasked
image_10347.jpg,"[260, 176, 561, 767]",1756,Mongoloid,Senior,Happiness,Male,light,unmasked
image_9935.jpg,"[282, 171, 569, 777]",2183,Mongoloid,20-30s,Happiness,Female,light,unmasked
68954931.jpg,"[1129, 357, 201, 220]",970,Mongoloid,Kid,Neutral,Female,light,unmasked
46720020.jpg,"[474, 378, 260, 338]",415,Mongoloid,40-50s,Happiness,Male,mid-light,unmasked
40561438.jpg,"[788, 128, 245, 327]",283,Mongoloid,20-30s,Happiness,Female,light,unmasked
69080762.jpg,"[1341, 258, 163, 195]",976,Mongoloid,Senior,Happiness,Female,light,unmasked
image_2653.jpg,"[261, 167, 577, 788]",1854,Negroid,20-30s,Neutral,Female,mid-light,unmasked
43581705.jpg,"[915, 436, 363, 456]",353,Mongoloid,40-50s,Happiness,Female,light,unmasked
image_2109.jpg,"[270, 174, 579, 796]",1817,Negroid,40-50s,Neutral,Male,mid-light,unmasked
65082061.jpg,"[974, 210, 251, 313]",857,Mongoloid,40-50s,Neutral,Female,mid-light,unmasked
61402161.jpg,"[814, 128, 177, 227]",710,Mongoloid,Senior,Neutral,Female,mid-light,unmasked
6635086.jpg,"[858, 500, 413, 494]",894,Mongoloid,Baby,Happiness,Female,light,unmasked
47382007.jpg,"[1084, 273, 255, 398]",441,Mongoloid,20-30s,Happiness,Female,light,unmasked
17849614.jpg,"[436, 304, 345, 439]",118,Mongoloid,40-50s,Happiness,Male,light,unmasked
40309093.jpg,"[1061, 4, 443, 590]",281,Mongoloid,20-30s,Neutral,Female,mid-light,unmasked
93237214.jpg,"[754, 223, 211, 295]",1687,Mongoloid,20-30s,Happiness,Female,light,unmasked
63777303.jpg,"[174, 1325, 193, 195]",806,Mongoloid,Baby,Happiness,Male,light,unmasked
61593122.jpg,"[524, 218, 229, 330]",716,Negroid,20-30s,Neutral,Male,mid-dark,unmasked
48547975.jpg,"[1174, 582, 121, 172]",472,Mongoloid,20-30s,Neutral,Female,light,unmasked
image_278.jpg,"[287, 206, 594, 745]",1864,Mongoloid,20-30s,Neutral,Male,mid-light,unmasked
86007132.jpg,"[911, 176, 236, 297]",1552,Mongoloid,40-50s,Happiness,Male,light,unmasked
77367293.jpg,"[423, 121, 237, 336]",1275,Mongoloid,40-50s,Happiness,Male,light,unmasked
64771716.jpg,"[879, 270, 330, 397]",850,Mongoloid,Baby,Happiness,Male,light,unmasked
image_1164.jpg,"[223, 175, 552, 768]",1770,Negroid,40-50s,Neutral,Male,mid-dark,unmasked
59459563.jpg,"[912, 209, 213, 291]",645,Mongoloid,Teenager,Happiness,Female,light,unmasked
55204926.jpg,"[1421, 382, 179, 247]",568,Mongoloid,20-30s,Happiness,Female,light,unmasked
91885551.jpg,"[868, 130, 269, 442]",1663,Mongoloid,20-30s,Happiness,Female,light,unmasked
image_6794.jpg,"[193, 165, 558, 773]",2056,Mongoloid,20-30s,Happiness,Female,light,unmasked
image_6964.jpg,"[247, 170, 587, 778]",2064,Mongoloid,40-50s,Neutral,Male,light,unmasked
image_10025.jpg,"[239, 181, 535, 732]",1750,Mongoloid,Senior,Happiness,Male,light,unmasked
58557908.jpg,"[939, 220, 145, 193]",624,Negroid,40-50s,Neutral,Female,mid-light,unmasked
63916535.jpg,"[444, 435, 257, 419]",818,Mongoloid,Kid,Neutral,Male,mid-light,unmasked
72789603.jpg,"[1025, 605, 297, 347]",1112,Mongoloid,Baby,Happiness,Male,light,unmasked
image_8008.jpg,"[249, 208, 519, 676]",2117,Mongoloid,Kid,Neutral,Female,mid-light,unmasked
80279862.jpg,"[544, 397, 180, 263]",1345,Negroid,40-50s,Neutral,Male,mid-light,unmasked
72104998.jpg,"[966, 333, 192, 251]",1083,Mongoloid,Teenager,Happiness,Female,light,unmasked
62017426.jpg,"[804, 335, 116, 152]",732,Mongoloid,20-30s,Happiness,Female,light,unmasked
21727536.jpg,"[928, 352, 516, 343]",143,Mongoloid,20-30s,Happiness,Female,light,unmasked
image_77.jpg,"[241, 171, 548, 729]",2100,Mongoloid,Kid,Happiness,Female,light,unmasked
image_5262.jpg,"[255, 179, 536, 781]",1982,Mongoloid,40-50s,Neutral,Male,light,unmasked
83587904.jpg,"[355, 316, 394, 459]",1478,Negroid,20-30s,Happiness,Female,dark,unmasked
75329342.jpg,"[813, 304, 371, 508]",1192,Mongoloid,20-30s,Neutral,Male,mid-light,unmasked
46454645.jpg,"[955, 134, 255, 392]",409,Mongoloid,20-30s,Happiness,Male,light,unmasked
image_2928.jpg,"[252, 164, 582, 788]",1871,Mongoloid,20-30s,Happiness,Female,light,unmasked
image_7688.jpg,"[234, 181, 564, 735]",2098,Mongoloid,Baby,Happiness,Female,light,unmasked
image_2096.jpg,"[197, 167, 591, 818]",1816,Mongoloid,40-50s,Happiness,Male,light,unmasked
image_9841.jpg,"[281, 173, 585, 791]",2180,Mongoloid,40-50s,Neutral,Male,light,unmasked
image_2914.jpg,"[182, 155, 565, 776]",1869,Mongoloid,Teenager,Happiness,Female,light,unmasked
image_668.jpg,"[256, 176, 565, 766]",2051,Mongoloid,20-30s,Happiness,Female,light,unmasked
81718832.jpg,"[662, 497, 449, 509]",1409,Mongoloid,40-50s,Neutral,Female,light,unmasked
102495577.jpg,"[1165, 340, 241, 272]",11,Mongoloid,40-50s,Happiness,Male,light,unmasked
67554308.jpg,"[981, 340, 232, 297]",917,Mongoloid,Kid,Happiness,Female,light,unmasked
58627714.jpg,"[1148, 362, 260, 340]",626,Mongoloid,20-30s,Happiness,Female,light,unmasked
image_6555.jpg,"[276, 214, 556, 696]",2041,Mongoloid,Baby,Happiness,Female,light,unmasked
53733361.jpg,"[554, 182, 330, 430]",536,Mongoloid,Kid,Neutral,Female,mid-light,unmasked
72516399.jpg,"[733, 246, 313, 393]",1097,Mongoloid,Kid,Happiness,Female,light,unmasked
69044640.jpg,"[800, 316, 457, 597]",975,Mongoloid,20-30s,Happiness,Female,light,unmasked
10321732.jpg,"[582, 179, 165, 220]",18,Mongoloid,Senior,Happiness,Male,light,unmasked
107617448.jpg,"[878, 334, 281, 367]",47,Mongoloid,Senior,Neutral,Male,mid-light,unmasked
48480621.jpg,"[548, 300, 239, 330]",469,Mongoloid,Senior,Happiness,Male,light,unmasked
image_5060.jpg,"[220, 185, 537, 701]",1970,Mongoloid,Kid,Neutral,Female,mid-light,unmasked
43307667.jpg,"[1254, 739, 204, 247]",347,Mongoloid,Baby,Happiness,Female,light,unmasked
image_7111.jpg,"[257, 166, 565, 789]",2070,Mongoloid,40-50s,Happiness,Female,light,unmasked
99089874.jpg,"[1548, 53, 383, 536]",1745,Negroid,20-30s,Happiness,Female,dark,unmasked
108117094.jpg,"[633, 247, 172, 251]",49,Mongoloid,20-30s,Happiness,Male,light,unmasked
82974109.jpg,"[411, 403, 524, 570]",1459,Mongoloid,Kid,Neutral,Female,mid-light,unmasked
70902650.jpg,"[726, 258, 373, 507]",1050,Mongoloid,20-30s,Happiness,Female,light,unmasked
95536426.jpg,"[551, 393, 202, 263]",1716,Mongoloid,Kid,Happiness,Female,light,unmasked
16661245.jpg,"[727, 399, 103, 152]",110,Mongoloid,20-30s,Happiness,Female,light,unmasked
image_859.jpg,"[252, 164, 548, 742]",2145,Mongoloid,Teenager,Neutral,Female,mid-light,unmasked
image_6225.jpg,"[254, 164, 562, 791]",2026,Mongoloid,40-50s,Neutral,Male,light,unmasked
81301628.jpg,"[1194, 163, 245, 350]",1394,Negroid,40-50s,Neutral,Male,dark,unmasked
67895875.jpg,"[1356, 204, 225, 325]",927,Mongoloid,20-30s,Happiness,Female,light,unmasked
65875120.jpg,"[863, 155, 354, 522]",883,Mongoloid,40-50s,Happiness,Male,light,unmasked
60984713.jpg,"[694, 383, 144, 188]",694,Negroid,Kid,Neutral,Female,mid-light,unmasked
82641226.jpg,"[1247, 328, 141, 228]",1446,Mongoloid,20-30s,Neutral,Male,mid-light,unmasked
61891976.jpg,"[517, 338, 732, 942]",729,Mongoloid,20-30s,Happiness,Female,light,unmasked
68288898.jpg,"[919, 181, 205, 292]",947,Mongoloid,40-50s,Neutral,Male,mid-light,unmasked
75800128.jpg,"[882, 182, 225, 310]",1203,Mongoloid,20-30s,Neutral,Female,light,unmasked
40694027.jpg,"[667, 438, 350, 466]",287,Mongoloid,Senior,Happiness,Female,light,unmasked
53995624.jpg,"[1083, 171, 253, 348]",540,Mongoloid,Senior,Neutral,Female,mid-light,unmasked
79142698.jpg,"[614, 232, 140, 192]",1317,Mongoloid,20-30s,Happiness,Female,light,unmasked
image_1012.jpg,"[325, 171, 591, 805]",1751,Mongoloid,Teenager,Happiness,Male,light,unmasked
13758756.jpg,"[699, 300, 123, 210]",89,Mongoloid,Senior,Neutral,Male,mid-light,unmasked
94606338.jpg,"[812, 215, 248, 306]",1704,Mongoloid,Kid,Happiness,Male,light,unmasked
98433944.jpg,"[1248, 350, 231, 299]",1739,Mongoloid,Senior,Happiness,Female,light,unmasked
image_7311.jpg,"[258, 177, 556, 773]",2083,Mongoloid,Kid,Neutral,Female,light,unmasked
69906031.jpg,"[630, 197, 147, 199]",1005,Mongoloid,Senior,Neutral,Female,mid-light,unmasked
106320112.jpg,"[919, 230, 190, 238]",38,Mongoloid,Kid,Neutral,Male,mid-light,unmasked
86931377.jpg,"[853, 347, 323, 439]",1581,Mongoloid,Kid,Happiness,Female,light,unmasked
image_468.jpg,"[209, 181, 554, 715]",1955,Mongoloid,Kid,Happiness,Female,light,unmasked
14361436.jpg,"[1201, 410, 113, 151]",99,Mongoloid,40-50s,Neutral,Male,light,unmasked
41765877.jpg,"[946, 286, 119, 184]",300,Mongoloid,Senior,Happiness,Female,light,unmasked
7790659.jpg,"[879, 344, 226, 308]",1290,Mongoloid,20-30s,Happiness,Female,light,unmasked
40180037.jpg,"[1189, 178, 285, 387]",279,Mongoloid,Senior,Happiness,Female,light,unmasked
44110845.jpg,"[425, 343, 275, 342]",364,Mongoloid,Kid,Neutral,Male,mid-light,unmasked
image_8963.jpg,"[245, 169, 543, 728]",2154,Mongoloid,Kid,Happiness,Female,light,unmasked
image_7271.jpg,"[262, 161, 564, 731]",2081,Mongoloid,Baby,Happiness,Female,light,unmasked
81628475.jpg,"[1151, 149, 213, 290]",1406,Mongoloid,40-50s,Happiness,Female,light,unmasked
image_1166.jpg,"[196, 206, 528, 737]",1771,Mongoloid,40-50s,Happiness,Male,light,unmasked
67624279.jpg,"[370, 217, 330, 392]",920,Mongoloid,Senior,Sadness,Male,light,unmasked
73374054.jpg,"[603, 132, 154, 227]",1126,Mongoloid,20-30s,Neutral,Male,light,unmasked
image_8630.jpg,"[216, 161, 589, 811]",2148,Mongoloid,40-50s,Happiness,Male,light,unmasked
78709660.jpg,"[1004, 332, 377, 478]",1311,Mongoloid,40-50s,Neutral,Male,light,unmasked
2886377.jpg,"[1087, 764, 299, 367]",176,Mongoloid,Senior,Happiness,Female,light,unmasked
70883004.jpg,"[519, 49, 504, 590]",1044,Mongoloid,Baby,Happiness,Male,light,unmasked
image_2453.jpg,"[245, 182, 566, 792]",1841,Mongoloid,40-50s,Neutral,Female,mid-light,unmasked
68649604.jpg,"[1111, 144, 264, 400]",960,Mongoloid,20-30s,Happiness,Female,light,unmasked
87127877.jpg,"[1066, 12, 402, 503]",1590,Mongoloid,Kid,Happiness,Female,light,unmasked
image_2447.jpg,"[174, 171, 571, 762]",1840,Mongoloid,Teenager,Happiness,Male,light,unmasked
58671815.jpg,"[795, 351, 209, 293]",628,Mongoloid,20-30s,Neutral,Male,mid-light,unmasked
90460445.jpg,"[1132, 197, 185, 258]",1644,Mongoloid,20-30s,Happiness,Female,light,unmasked
78031173.jpg,"[969, 415, 266, 352]",1293,Mongoloid,Kid,Neutral,Female,light,unmasked
101954623.jpg,"[1252, 352, 157, 225]",9,Mongoloid,20-30s,Happiness,Female,light,unmasked
59763876.jpg,"[541, 75, 400, 613]",657,Mongoloid,20-30s,Happiness,Female,light,unmasked
39808964.jpg,"[965, 165, 144, 210]",272,Mongoloid,20-30s,Happiness,Female,light,unmasked
85903520.jpg,"[601, 480, 206, 250]",1549,Mongoloid,Teenager,Happiness,Female,light,unmasked
96900111.jpg,"[1156, 322, 107, 154]",1727,Negroid,20-30s,Neutral,Female,mid-light,unmasked
48839439.jpg,"[705, 502, 124, 206]",481,Negroid,20-30s,Neutral,Female,mid-light,unmasked
47328563.jpg,"[1059, 442, 194, 257]",438,Mongoloid,Baby,Happiness,Female,light,unmasked
9087773.jpg,"[714, 363, 267, 371]",1647,Mongoloid,40-50s,Happiness,Female,light,unmasked
3787201.jpg,"[1039, 421, 326, 406]",235,Mongoloid,Senior,Happiness,Female,light,unmasked
75029529.jpg,"[713, 185, 231, 269]",1174,Mongoloid,Kid,Happiness,Female,light,unmasked
image_6423.jpg,"[242, 215, 532, 677]",2035,Mongoloid,Kid,Neutral,Male,mid-light,unmasked
8381722.jpg,"[1073, 135, 149, 197]",1486,Mongoloid,20-30s,Happiness,Female,light,unmasked
10398160.jpg,"[630, 355, 223, 305]",22,Mongoloid,20-30s,Happiness,Male,light,unmasked
64344955.jpg,"[763, 67, 453, 648]",830,Mongoloid,20-30s,Happiness,Female,light,unmasked
68998493.jpg,"[538, 287, 584, 675]",974,Mongoloid,20-30s,Happiness,Male,light,unmasked
44791286.jpg,"[1048, 570, 227, 271]",374,Mongoloid,20-30s,Happiness,Male,light,unmasked
image_7926.jpg,"[280, 164, 575, 763]",2112,Mongoloid,Kid,Happiness,Female,light,unmasked
63138467.jpg,"[1007, 191, 382, 509]",775,Mongoloid,40-50s,Neutral,Male,mid-light,unmasked
image_3598.jpg,"[243, 159, 605, 823]",1907,Mongoloid,40-50s,Happiness,Male,light,unmasked
5991445.jpg,"[1151, 322, 354, 435]",658,Mongoloid,20-30s,Happiness,Female,light,unmasked
61130125.jpg,"[971, 166, 227, 303]",702,Mongoloid,Teenager,Happiness,Female,light,unmasked
13137242.jpg,"[910, 87, 451, 609]",83,Mongoloid,Senior,Happiness,Male,light,unmasked
47682797.jpg,"[934, 178, 379, 426]",446,Mongoloid,20-30s,Happiness,Female,light,unmasked
image_4584.jpg,"[244, 177, 578, 768]",1950,Mongoloid,Teenager,Happiness,Male,light,unmasked
77108348.jpg,"[885, 242, 141, 199]",1266,Mongoloid,20-30s,Neutral,Male,mid-light,unmasked
76866688.jpg,"[549, 301, 585, 827]",1253,Mongoloid,20-30s,Happiness,Male,light,unmasked
55260904.jpg,"[558, 525, 176, 225]",571,Mongoloid,20-30s,Happiness,Female,light,unmasked
4725809.jpg,"[664, 619, 499, 697]",435,Mongoloid,Senior,Happiness,Female,light,unmasked
80684110.jpg,"[860, 315, 161, 214]",1369,Mongoloid,Kid,Happiness,Female,light,unmasked
61137851.jpg,"[1274, 178, 226, 313]",703,Mongoloid,Kid,Happiness,Female,light,unmasked
image_9077.jpg,"[244, 168, 587, 814]",2156,Mongoloid,40-50s,Happiness,Female,light,unmasked
77675113.jpg,"[731, 462, 189, 259]",1284,Mongoloid,Kid,Happiness,Female,light,unmasked
8185516.jpg,"[217, 725, 211, 287]",1417,Mongoloid,20-30s,Happiness,Female,light,unmasked
image_4547.jpg,"[221, 167, 569, 780]",1947,Mongoloid,20-30s,Happiness,Female,light,unmasked
44354489.jpg,"[1021, 285, 308, 400]",367,Mongoloid,20-30s,Happiness,Female,light,unmasked
75996942.jpg,"[1230, 283, 234, 282]",1210,Mongoloid,40-50s,Happiness,Female,light,unmasked
2852866.jpg,"[855, 254, 213, 293]",175,Mongoloid,20-30s,Happiness,Female,light,unmasked
87923275.jpg,"[702, 218, 186, 230]",1609,Mongoloid,Senior,Happiness,Female,light,unmasked
107409236.jpg,"[757, 210, 364, 463]",45,Mongoloid,Senior,Happiness,Male,light,unmasked
53781117.jpg,"[498, 271, 256, 370]",537,Mongoloid,20-30s,Disgust,Male,light,unmasked
6475419.jpg,"[427, 795, 162, 294]",849,Mongoloid,20-30s,Neutral,Female,light,unmasked
81965810.jpg,"[563, 164, 239, 333]",1424,Mongoloid,40-50s,Neutral,Female,light,unmasked
81437261.jpg,"[1192, 467, 183, 275]",1396,Mongoloid,Teenager,Happiness,Female,light,unmasked
48785443.jpg,"[802, 260, 268, 373]",477,Mongoloid,20-30s,Happiness,Female,light,unmasked
3410477.jpg,"[611, 272, 508, 726]",214,Mongoloid,Senior,Happiness,Male,light,unmasked
62454648.jpg,"[1019, 363, 262, 347]",755,Mongoloid,Kid,Happiness,Male,light,unmasked
93534237.jpg,"[712, 284, 489, 687]",1694,Mongoloid,Teenager,Happiness,Female,light,unmasked
47538072.jpg,"[767, 252, 363, 450]",444,Mongoloid,Baby,Happiness,Female,light,unmasked
image_2320.jpg,"[224, 220, 543, 720]",1832,Mongoloid,40-50s,Happiness,Female,light,unmasked
93336874.jpg,"[861, 179, 253, 315]",1690,Mongoloid,Kid,Happiness,Male,light,unmasked
image_5473.jpg,"[203, 169, 564, 788]",1992,Mongoloid,40-50s,Neutral,Female,mid-light,unmasked
42591402.jpg,"[401, 321, 486, 649]",334,Negroid,Kid,Happiness,Female,light,unmasked
image_7264.jpg,"[231, 166, 554, 756]",2080,Mongoloid,Teenager,Neutral,Female,mid-light,unmasked
image_5301.jpg,"[212, 179, 561, 780]",1983,Mongoloid,20-30s,Happiness,Female,light,unmasked
45898829.jpg,"[936, 172, 275, 380]",392,Mongoloid,40-50s,Happiness,Female,light,unmasked
