file_name,bbox,image_id,race,age,emotion,gender,skintone,masked
49984143.jpg,"[978.0030007501863, 123.9999999999999, 233.9944986246565, 345.00000000000006]",3104,Caucasian,20-30s,Happiness,Male,mid-light,unmasked
49985955.jpg,"[868.0022505626407, 193.00000000000006, 347.99774943735855, 429.9999999999999]",3105,Caucasian,20-30s,Neutral,Female,mid-light,unmasked
49985992.jpg,"[890.9999999999998, 149.99999999999983, 223.99599899975036, 314.0]",3106,Caucasian,40-50s,Happiness,Female,light,unmasked
49994283.jpg,"[1409.0030007501864, 316.0000000000001, 201.99974993748467, 274.0]",3107,Mongoloid,20-30s,Happiness,Female,light,unmasked
49994717.jpg,"[1206.0000000000002, 235.0014204545455, 232.00000000000338, 332.99609375000006]",3108,Mongoloid,40-50s,Neutral,Female,light,unmasked
50010011.jpg,"[524.9959989997493, 108.99999999999997, 295.0012503125782, 422.99999999999966]",3109,Mongoloid,20-30s,Surprise,Female,light,unmasked
50011105.jpg,"[1334.0030007501894, 489.00000000000006, 113.99574893723472, 165.0]",3110,Mongoloid,20-30s,Neutral,Male,light,unmasked
50025752.jpg,"[592.0008695652172, 155.99999999999983, 207.99913043478205, 270.00000000000006]",3111,Caucasian,20-30s,Neutral,Female,mid-light,unmasked
50026160.jpg,"[508.00025000000005, 327.9999999999999, 283.0005000000001, 365.0]",3112,Caucasian,20-30s,Neutral,Female,mid-light,unmasked
50029080.jpg,"[422.99949987496865, 97.00000000000003, 252.0005001250315, 367.00000000000006]",3113,Caucasian,20-30s,Happiness,Female,light,unmasked
50032760.jpg,"[754.0023311823735, 305.0, 199.99067527050795, 259.0]",3114,Mongoloid,20-30s,Happiness,Female,light,unmasked
50032831.jpg,"[432.21320330082517, 193.8949000000001, 324.9999999999998, 429.2487000000004]",3115,Mongolid,20-30s,Happiness,Female,light,unmasked
50047197.jpg,"[1006.0015003750935, 150.0, 260.997249312328, 331.99999999999966]",3116,Mongoloid,Teenager,Happiness,Male,mid-light,unmasked
50053232.jpg,"[754.7578468155826, 435.934741168945, 158.65246385454813, 202.06525883105164]",3117,Mongoloid,20-30s,Neutral,Female,light,unmasked
50054787.jpg,"[1228.0022505626414, 392.0000000000001, 232.99649912478088, 257.99999999999994]",3118,Mongoloid,20-30s,Neutral,Female,light,unmasked
50070563.jpg,"[939.950329680982, 1016.7250046710168, 184.92100469585577, 212.3894599169895]",3119,Mongoloid,20-30s,Happiness,Female,mid-light,unmasked
50072199.jpg,"[1199.9970014992498, 124.99999999999977, 260.00599700149996, 393.9999999999997]",3120,Caucasian,40-50s,Neutral,Male,mid-light,unmasked
50072578.jpg,"[1183.9999999999989, 155.00000000000003, 303.00199900049927, 374.0000000000009]",3121,Caucasian,20-30s,Neutral,Male,light,unmasked
50074082.jpg,"[648.9990000000001, 528.0, 174.00250000000025, 213.99999999999952]",3122,Caucasian,20-30s,Happiness,Female,light,unmasked
50074584.jpg,"[892.003500875219, 377.00000000000006, 196.99374843710947, 291.9999999999998]",3123,Caucasian,Senior,Happiness,Female,light,unmasked
50090096.jpg,"[1127.0046623647465, 247.00000000000014, 228.99184086169566, 306.0000000000001]",3124,Caucasian,20-30s,Happiness,Female,light,unmasked
50093102.jpg,"[1034.7635240891364, 328.0262960180316, 204.73948126400487, 241.96318557475558]",3125,Mongoloid,20-30s,Happiness,Female,light,unmasked
50093492.jpg,"[1083.0060015003753, 237.99999999999997, 311.99499874968706, 378.0000000000002]",3126,Mongoloid,20-30s,Happiness,Male,light,unmasked
50094818.jpg,"[600.0000000000028, 257.00000000000153, 376.4974743685924, 507.3590000000012]",3127,Mongoloid,20-30s,Happiness,Female,light,unmasked
50094821.jpg,"[1118.001500375097, 229.00000000000028, 261.99574893723275, 325.9999999999999]",3128,Mongoloid,20-30s,Happiness,Female,light,unmasked
50094824.jpg,"[612.4909663524995, 298.4945900000004, 356.22021474499985, 517.5054099999992]",3129,Mongoloid,20-30s,Happiness,Female,light,unmasked
50094825.jpg,"[598.1736057749987, 306.14359999999795, 330.63733974999957, 540.8563999999966]",3130,Mongoloid,20-30s,Happiness,Female,light,unmasked
50094827.jpg,"[316.88085897999986, 357.3261199999993, 395.7978525499999, 490.5162300000001]",3131,Mongoloid,20-30s,Happiness,Female,light,unmasked
50094831.jpg,"[418.99924999999945, 336.9999999999998, 288.0032499999994, 351.0000000000001]",3132,Mongoloid,20-30s,Happiness,Female,light,unmasked
50112728.jpg,"[842.9972500000009, 630.9999999999999, 233.00449999999952, 302.0]",3133,Mongoloid,20-30s,Happiness,Female,light,unmasked
50139696.jpg,"[1383.9955022488757, 343.99999999999994, 275.00449775112486, 260.99999999999994]",3134,Caucasian,20-30s,Anger,Male,light,unmasked
50140006.jpg,"[1084.98700649675, 147.99999999999986, 316.01099450274944, 447.99999999999955]",3135,Caucasian,20-30s,Happiness,Male,mid-light,unmasked
50154798.jpg,"[613.0020220743113, 92.00000000000004, 315.9954503328003, 348.0000000000003]",3136,Mongoloid,20-30s,Happiness,Male,light,unmasked
50157032.jpg,"[1173.3649813352968, 267.4555603598477, 267.9050559941125, 272.6347144152464]",3137,Mongoloid,40-50s,Happiness,Female,light,unmasked
50162703.jpg,"[1465.9992105886363, 404.0000000000003, 111.00110517590632, 156.0]",3138,Mongoloid,20-30s,Happiness,Male,light,unmasked
50164492.jpg,"[1118.0022505626398, 225.0000000000001, 264.9957489372346, 336.99999999999943]",3139,Mongoloid,20-30s,Happiness,Female,light,unmasked
50172018.jpg,"[510.0017504376093, 207.99999999999994, 215.9977494373589, 270.99999999999983]",3140,Mongoloid,40-50s,Happiness,Female,light,unmasked
50177104.jpg,"[1081.834710743812, 166.00000000000082, 130.23966942148837, 237.1664677353581]",3141,Caucasian,40-50s,Anger,Male,mid-light,unmasked
50181326.jpg,"[145.71279999999922, 52.96306163736261, 498.3974999999979, 611.3825844835127]",3142,Mongoloid,20-30s,Happiness,Female,light,unmasked
50183032.jpg,"[821.4353849161747, 336.9026350207526, 137.96615865880443, 204.09736497924675]",3143,Caucasian,20-30s,Neutral,Female,light,unmasked
50184664.jpg,"[836.132864398406, 338.67105553699906, 156.76084408286707, 208.30262822653924]",3144,Caucasian,20-30s,Neutral,Female,light,unmasked
50185605.jpg,"[428.55979782801563, 376.75834983949045, 231.17157297998503, 306.72850215149066]",3145,Caucasian,20-30s,Neutral,Female,light,unmasked
50186384.jpg,"[551.9972499999999, 321.00000000000085, 242.0037499999995, 325.9999999999998]",3146,Caucasian,20-30s,Neutral,Female,light,unmasked
50193796.jpg,"[1248.9686127376488, 546.9999999999992, 229.98183450805587, 201.55863670514202]",3147,Mongoloid,20-30s,Happiness,Female,light,unmasked
50196782.jpg,"[1209.999499874969, 424.00000000000335, 216.99699924981272, 273.99999999999875]",3148,Mongoloid,20-30s,Happiness,Female,light,unmasked
50198054.jpg,"[1298.9967491872974, 373.00000000000006, 250.00150037509417, 310.9999999999997]",3149,Mongoloid,20-30s,Happiness,Female,light,unmasked
50201072.jpg,"[577.9987499999996, 177.99999999999997, 324.0024999999995, 449.9999999999998]",3150,Caucasian,20-30s,Happiness,Male,light,unmasked
50201073.jpg,"[482.99825000000044, 416.0000000000008, 290.0057499999996, 416.99999999999955]",3151,Caucasian,20-30s,Neutral,Male,light,unmasked
50201263.jpg,"[1027.0037509377314, 298.99999999999994, 244.99624906226455, 338.7815014378232]",3152,Caucasian,20-30s,Neutral,Male,mid-light,unmasked
50203947.jpg,"[362.8622339025, 397.0, 479.13776609749993, 636.370634]",3153,Caucasian,20-30s,Neutral,Female,light,unmasked
50206577.jpg,"[899.0027506876719, 398.0, 255.99774943735815, 327.0]",3154,Caucasian,20-30s,Happiness,Male,light,unmasked
50243040.jpg,"[772.8558751587898, 332.1333454699998, 403.9911261115272, 536.71794405]",3155,Caucasian,Teenager,Happiness,Male,light,unmasked
50243999.jpg,"[952.7327370057112, 324.4641076429205, 196.85134173714914, 253.70575780342855]",3156,Caucasian,20-30s,Happiness,Female,light,unmasked
50245363.jpg,"[1313.000000000003, 241.99856296296292, 298.99999999999915, 414.003592592592]",3157,Negroid,20-30s,Happiness,Female,mid-dark,unmasked
50265320.jpg,"[1002.9999999999964, 129.96913456550422, 117.65355073858417, 144.1983054069257]",3158,Caucasian,20-30s,Neutral,Female,mid-light,unmasked
50274230.jpg,"[693.9922499999999, 758.9999999999978, 324.0059999999982, 479.9999999999984]",3159,Mongoloid,20-30s,Happiness,Female,light,unmasked
50274974.jpg,"[572.9979994998756, 210.00000000000017, 268.99849962490623, 333.0000000000003]",3160,Caucasian,20-30s,Happiness,Female,light,unmasked
50275169.jpg,"[1189.0035008752182, 115.99999999999997, 245.99424856214105, 342.9999999999998]",3161,Caucasian,20-30s,Happiness,Male,light,unmasked
50275550.jpg,"[638.045867458134, 187.41842646118303, 153.9842782720999, 214.75143898516603]",3162,Caucasian,20-30s,Happiness,Male,light,unmasked
50275952.jpg,"[553.0044999999999, 134.00000000000014, 254.99499999999952, 394.99999999999955]",3163,Negroid,20-30s,Happiness,Male,dark,unmasked
50276061.jpg,"[591.5169045830175, 106.23290758827876, 254.7381667918814, 394.51840721262033]",3164,Negroid,20-30s,Happiness,Male,dark,unmasked
50276992.jpg,"[834.9920039980009, 81.0, 354.0039980009995, 487.99999999999966]",3165,Caucasian,20-30s,Neutral,Male,mid-light,unmasked
50277022.jpg,"[736.3504542039462, 165.83013455365023, 153.64954579604955, 224.75479816952262]",3166,Caucasian,20-30s,Neutral,Male,mid-light,unmasked
50279749.jpg,"[992.0010002500627, 240.99999999999986, 266.9997499374842, 302.0000000000001]",3167,Caucasian,20-30s,Happiness,Female,light,unmasked
5028113.jpg,"[758.9957499999987, 333.0000000000004, 214.00424999999908, 345.99999999999915]",3168,Mongoloid,20-30s,Neutral,Female,light,unmasked
50291706.jpg,"[398.463733974999, 249.99999999999807, 421.82639422499824, 529.2153999999977]",3169,Mongoloid,20-30s,Happiness,Female,light,unmasked
5030150.jpg,"[717.3603900975248, 285.00000000000006, 469.38834708677103, 618.8564000000001]",3170,Mongoloid,20-30s,Happiness,Female,light,unmasked
50301683.jpg,"[819.1050999999995, 199.9999999999998, 399.0108199999994, 576.5054099999994]",3171,Caucasian,20-30s,Neutral,Female,light,unmasked
50302917.jpg,"[709.0000000000006, 167.00923295454558, 249.99999999999983, 274.99360795454606]",3172,Caucasian,20-30s,Happiness,Female,light,unmasked
50305461.jpg,"[851.0000000000023, 108.99999999999987, 241.00000000000097, 258.9999999999997]",3173,Caucasian,20-30s,Neutral,Female,light,unmasked
50309794.jpg,"[950.0000000000028, 92.00284090909088, 174.99999999999946, 227.99751420454564]",3174,Caucasian,20-30s,Neutral,Female,mid-light,unmasked
50323854.jpg,"[381.0022505626409, 212.9999999999999, 241.99949987496854, 301.99999999999943]",3175,Mongoloid,20-30s,Happiness,Female,mid-light,unmasked
5032457.jpg,"[620.9965000000004, 292.9999999999999, 236.00599999999915, 319.9999999999993]",3176,Mongoloid,20-30s,Happiness,Female,light,unmasked
50324888.jpg,"[337.0072499999996, 569.0000000000002, 338.99349999999964, 395.9999999999996]",3177,Mongoloid,20-30s,Happiness,Female,light,unmasked
50325355.jpg,"[842.0035008752197, 363.00000000000034, 298.99649912478327, 375.9999999999997]",3178,Mongoloid,20-30s,Happiness,Female,light,unmasked
50329234.jpg,"[405.6952264066014, 207.64101969999987, 489.5079559889968, 533.0512828999998]",3179,Mongoloid,Teenager,Happiness,Female,light,unmasked
50361427.jpg,"[405.71108901148637, 381.557959999998, 450.94950499477676, 568.3369399999972]",3180,Caucasian,20-30s,Neutral,Female,mid-light,unmasked
5037161.jpg,"[710.1630715088456, 671.8539525311305, 130.4492379882062, 162.63025602844067]",3181,Mongoloid,Senior,Neutral,Female,light,unmasked
50376950.jpg,"[1013.002500625157, 138.00000000000023, 226.99974993748356, 293.99999999999966]",3182,Caucasian,20-30s,Neutral,Female,light,unmasked
50381378.jpg,"[776.3649813352941, 219.0, 216.5400746588157, 294.1812472975847]",3183,Caucasian,20-30s,Happiness,Female,mid-light,unmasked
50387610.jpg,"[224.8600200050014, 189.85780499999993, 395.4199399849962, 586.8275119999993]",3184,Caucasian,20-30s,Happiness,Female,mid-light,unmasked
50395634.jpg,"[720.5853732533129, 319.13334546999994, 527.6940025406348, 689.7179440499987]",3185,Mongoloid,20-30s,Neutral,Female,light,unmasked
50396869.jpg,"[824.003000750188, 302.99999999999994, 312.9944986246562, 394.0000000000001]",3186,Mongoloid,20-30s,Happiness,Female,light,unmasked
50405660.jpg,"[1205.0020005001247, 326.0, 220.00025006251596, 244.9999999999998]",3187,Mongoloid,20-30s,Neutral,Female,light,unmasked
50408025.jpg,"[294.5394331102498, 404.771561, 928.3760944507493, 616.3916570000006]",3188,Caucasian,20-30s,Neutral,Female,light,unmasked
50435903.jpg,"[714.0027506876727, 217.56919999999997, 384.9947486871719, 486.43079999999935]",3189,Negroid,20-30s,Happiness,Male,dark,unmasked
5043891.jpg,"[715.0037509377356, 225.99999999999997, 269.9939984996259, 345.99999999999983]",3190,Mongoloid,20-30s,Happiness,Male,light,unmasked
50440078.jpg,"[1000.0022505626409, 131.00000000000006, 283.9999999999997, 345.99999999999955]",3191,Caucasian,40-50s,Happiness,Male,light,unmasked
50451569.jpg,"[1174.995581118034, 390.9999999999975, 191.005891842598, 202.99999999999585]",3192,Mongoloid,20-30s,Neutral,Female,light,unmasked
50461906.jpg,"[479.0057514378582, 235.888098, 214.9887471867967, 296.1119019999996]",3193,Caucasian,40-50s,Anger,Male,mid-light,unmasked
50468363.jpg,"[1147.9947486871774, 278.6130000000012, 290.00150037509394, 323.38700000000006]",3194,Mongoloid,20-30s,Happiness,Female,light,unmasked
50468891.jpg,"[279.00117268041225, 40.99999999999999, 173.98358247422678, 259.99999999999994]",3195,Mongoloid,20-30s,Happiness,Male,light,unmasked
50470843.jpg,"[1254.003250812703, 359.0, 254.99674918729613, 310.9999999999996]",3196,Caucasian,40-50s,Happiness,Female,light,unmasked
50483284.jpg,"[658.4361570247905, 271.91735537189953, 145.25888429751978, 203.2975206611564]",3197,Mongoloid,20-30s,Happiness,Female,light,unmasked
50487139.jpg,"[684.9939984996237, 267.64799999999923, 356.0045011252813, 421.0349999999988]",3198,Caucasian,40-50s,Happiness,Female,light,unmasked
50494119.jpg,"[577.9995000000004, 231.99999999999997, 214.0027499999999, 296.0000000000005]",3199,Mongoloid,20-30s,Neutral,Female,light,unmasked
50512472.jpg,"[992.0, 246.9999999999995, 221.9999999999997, 300.99999999999943]",3200,Caucasian,20-30s,Neutral,Female,light,unmasked
50513098.jpg,"[861.0037334566118, 408.99493489576497, 332.99066635846066, 434.0055255682537]",3201,Caucasian,20-30s,Neutral,Female,mid-light,unmasked
50514329.jpg,"[472.94989362466146, 257.78938081617434, 171.05010637533894, 208.737041108198]",3202,Caucasian,40-50s,Happiness,Female,light,unmasked
50518271.jpg,"[581.9968181818182, 241.00000000000006, 128.00318181818193, 175.00000000000009]",3203,Caucasian,20-30s,Neutral,Female,light,unmasked
50518644.jpg,"[552.8996517595998, 417.1327626365607, 248.10034824039948, 289.73447472688036]",3204,Mongoloid,20-30s,Happiness,Female,light,unmasked
50519342.jpg,"[1306.7187681642588, 155.78989837440935, 172.63277163041812, 216.630304876771]",3205,Caucasian,Teenager,Happiness,Male,light,unmasked
50521363.jpg,"[1190.3059974593648, 375.6410527999989, 379.92900889222176, 551.1538487000003]",3206,Caucasian,20-30s,Neutral,Male,mid-light,unmasked
50524487.jpg,"[936.0158696279316, 260.9861343394736, 172.0119022209498, 246.01386566052616]",3207,Caucasian,20-30s,Happiness,Female,mid-light,unmasked
50524991.jpg,"[1000.0022505626398, 439.9999999999993, 131.99624906226563, 188.99999999999986]",3208,Caucasian,20-30s,Happiness,Female,light,unmasked
50525008.jpg,"[670.5091296116146, 524.9999999999997, 264.4925303177689, 380.47917111333726]",3209,Caucasian,20-30s,Happiness,Female,mid-light,unmasked
50533499.jpg,"[1180.1365872790834, 593.9999999999999, 235.86341272091732, 376.290952811831]",3210,Caucasian,Teenager,Anger,Female,light,unmasked
50533513.jpg,"[1314.4819523674487, 517.9333734108446, 232.51804763254972, 345.0666265891544]",3211,Caucasian,20-30s,Fear,Male,light,unmasked
50533554.jpg,"[505.9943856436648, 677.0000000000006, 164.00765594045717, 246.0000000000008]",3212,Caucasian,Kid,Surprise,Male,light,unmasked
50555104.jpg,"[630.4622520538348, 381.73205904167673, 120.739403425977, 162.26794095832184]",3213,Caucasian,20-30s,Happiness,Female,mid-light,unmasked
50588131.jpg,"[894.0032508127033, 294.0, 255.99674918729733, 377.00000000000006]",3214,Caucasian,Kid,Neutral,Female,light,unmasked
50598498.jpg,"[644.0620014061248, 454.00000000000045, 255.93799859387545, 313.5153197319175]",3215,Caucasian,Baby,Happiness,Female,light,unmasked
50607827.jpg,"[1170.644661165292, 446.9509999999996, 379.67466866716654, 388.75299999999896]",3216,Mongoloid,20-30s,Sadness,Female,mid-light,unmasked
50612470.jpg,"[1416.2827458470742, 481.17248800000027, 409.40388551253466, 540.5128289999993]",3217,Mongoloid,20-30s,Happiness,Female,light,unmasked
50633019.jpg,"[927.9484871217795, 230.15999999999988, 266.5793948487123, 365.9999999999999]",3218,Mongoloid,20-30s,Happiness,Female,light,unmasked
5064037.jpg,"[862.9977494373591, 214.0000000000001, 299.00125031257824, 338.9999999999997]",3219,Mongoloid,20-30s,Happiness,Female,light,unmasked
50651721.jpg,"[394.0000000000001, 438.7721959645102, 302.08487298405635, 429.7921939324555]",3220,Mongoloid,20-30s,Happiness,Female,light,unmasked
50652708.jpg,"[1184.769534795418, 355.5026296018032, 212.98196788115055, 272.74079639368915]",3221,Mongoloid,20-30s,Happiness,Female,light,unmasked
50653002.jpg,"[457.0119940029979, 440.0000000000016, 210.99300349825086, 264.99999999999994]",3222,Mongoloid,20-30s,Neutral,Male,mid-light,unmasked
50653463.jpg,"[1061.334561237387, 197.3337034102181, 300.6645178345668, 393.66629658978036]",3223,Mongoloid,20-30s,Happiness,Female,light,unmasked
50670213.jpg,"[624.3993588566478, 323.03262941552674, 254.65016028583887, 287.3138198458871]",3224,Caucasian,20-30s,Neutral,Female,mid-light,unmasked
50678259.jpg,"[842.8753762587053, 140.99999999999952, 281.57447323781065, 362.99999999999824]",3225,Caucasian,Senior,Happiness,Male,mid-light,unmasked
50683268.jpg,"[6.003999999999999, 150.00000000000028, 384.99924999999917, 507.9999999999993]",3226,Caucasian,20-30s,Neutral,Male,mid-light,unmasked
50689710.jpg,"[902.0099185174583, 333.00693283026254, 156.99008148254097, 169.97573509407877]",3227,Mongoloid,Baby,Neutral,Male,mid-dark,unmasked
50689812.jpg,"[957.2690303819735, 71.99999999999986, 276.73096961802366, 385.3336241080285]",3228,Caucasian,20-30s,Neutral,Female,light,unmasked
50693071.jpg,"[529.9026350207532, 128.38085831903265, 201.32367781860043, 247.18335809553938]",3229,Mongoloid,20-30s,Neutral,Male,light,unmasked
5069470.jpg,"[783.5262186153067, 241.0000000000002, 597.4737813846951, 708.8205263999996]",3230,Mongoloid,40-50s,Happiness,Male,light,unmasked
5069471.jpg,"[934.9521090129737, 240.94404899999935, 521.0478909870226, 649.6550239999983]",3231,Mongoloid,20-30s,Happiness,Male,light,unmasked
50696168.jpg,"[341.1801950487622, 185.17690000000007, 423.7817454363599, 555.5025999999995]",3232,Mongoloid,20-30s,Happiness,Female,light,unmasked
5070638.jpg,"[570.1580891604235, 488.0000000000002, 305.841910839575, 415.1435999999996]",3233,Mongoloid,20-30s,Neutral,Male,mid-light,unmasked
50714234.jpg,"[454.28829844892556, 346.999999999998, 596.3513284899143, 814.4943661629967]",3234,Mongoloid,20-30s,Neutral,Female,mid-light,unmasked
50714305.jpg,"[890.4248005624501, 498.00000000000006, 261.9379985938752, 333.99999999999994]",3235,Mongoloid,20-30s,Neutral,Female,dark,unmasked
50717229.jpg,"[1230.0020005001222, 253.0000000000004, 275.9972493123275, 362.9999999999998]",3236,Mongoloid,20-30s,Happiness,Female,mid-light,unmasked
50734616.jpg,"[665.2424866171477, 254.74605559729545, 185.49699464685838, 252.99474079639361]",3237,Caucasian,20-30s,Happiness,Female,mid-light,unmasked
50739718.jpg,"[348.71334376857067, 525.192113621811, 230.25733124628468, 226.64735563719714]",3238,Mongoloid,20-30s,Neutral,Female,light,unmasked
50741021.jpg,"[409.1600425727765, 706.0000000000011, 338.49591911172496, 490.2697970471374]",3239,Mongoloid,20-30s,Happiness,Female,light,unmasked
50751753.jpg,"[838.9951951951952, 196.9999999999999, 149.0019219219219, 184.00000000000026]",3240,Caucasian,20-30s,Neutral,Female,mid-light,unmasked
5076494.jpg,"[493.658199830389, 252.99999999999994, 323.72170110247373, 408.9999999999997]",3241,Mongoloid,20-30s,Happiness,Female,light,unmasked
50766954.jpg,"[983.0020005001256, 149.99999999999991, 156.99624906226484, 200.9999999999999]",3242,Caucasian,20-30s,Happiness,Female,light,unmasked
50770570.jpg,"[1192.0027506876727, 103.9999999999999, 208.99599899975004, 275.0]",3243,Mongoloid,20-30s,Happiness,Female,light,unmasked
50772553.jpg,"[594.9314677241925, 233.48390518439697, 137.75804303441214, 185.51609481560357]",3244,Mongoloid,20-30s,Neutral,Female,light,unmasked
50817285.jpg,"[821.9999999999998, 138.2001744648172, 266.2639652777425, 346.79982553518187]",3245,Caucasian,20-30s,Happiness,Female,light,unmasked
5081909.jpg,"[1157.9972493123353, 194.00000000000006, 431.0007501875452, 504.99999999999955]",3246,Mongoloid,20-30s,Disgust,Male,light,unmasked
5082000.jpg,"[1128.751994375503, 213.75805637690743, 359.761203655926, 387.87823516655703]",3247,Mongoloid,20-30s,Anger,Male,mid-light,unmasked
5082001.jpg,"[533.9987500000002, 660.0, 347.0007499999999, 378.99999999999983]",3248,Mongoloid,20-30s,Happiness,Female,light,unmasked
50844108.jpg,"[901.27440168735, 105.15161127538153, 233.0883974689753, 254.84838872461853]",3249,Caucasian,20-30s,Neutral,Female,light,unmasked
50844495.jpg,"[838.9986580006853, 127.99999999999966, 311.99684235454936, 415.99999999999864]",3250,Negroid,20-30s,Happiness,Female,dark,unmasked
50845097.jpg,"[377.74803149606333, 80.66273584905642, 556.5039370078731, 764.0801886792443]",3251,Negroid,20-30s,Happiness,Female,dark,unmasked
50845781.jpg,"[565.9989737652287, 97.99999999999997, 263.0014209404512, 364.00000000000006]",3252,Caucasian,20-30s,Happiness,Female,mid-light,unmasked
50846079.jpg,"[531.0, 272.3960969662277, 248.53424809966813, 307.5048787922158]",3253,Caucasian,20-30s,Happiness,Female,mid-dark,unmasked
50846445.jpg,"[692.7142115096129, 165.44203999999843, 434.0131084388058, 570.7264299999985]",3254,Caucasian,20-30s,Happiness,Female,mid-dark,unmasked
50857269.jpg,"[616.5514509925583, 302.25841556008606, 180.44854900744116, 266.741584439913]",3255,Caucasian,20-30s,Happiness,Female,mid-light,unmasked
50859508.jpg,"[1222.0000000000007, 186.5923738867103, 263.40872829536335, 307.0000000000001]",3256,Mongoloid,20-30s,Neutral,Female,mid-light,unmasked
50863155.jpg,"[462.99699924981076, 226.00000000000014, 339.0075018754704, 272.00000000000006]",3257,Caucasian,Teenager,Happiness,Male,mid-dark,unmasked
50863271.jpg,"[1278.3354821654316, 237.99999999999977, 249.66451783456725, 306.3334655036491]",3258,Mongoloid,40-50s,Neutral,Male,light,unmasked
50863296.jpg,"[773.007000000002, 353.9999999999997, 285.9974999999987, 401.99999999999955]",3259,Mongoloid,20-30s,Neutral,Male,light,unmasked
50868035.jpg,"[839.0002500625166, 156.99999999999994, 145.99824956239138, 213.99999999999974]",3260,Caucasian,20-30s,Neutral,Female,mid-light,unmasked
50869647.jpg,"[848.001000250064, 188.00000000000009, 248.9959989997503, 357.99999999999943]",3261,Mongoloid,20-30s,Happiness,Male,light,unmasked
5094344.jpg,"[641.2755504044218, 582.3945885113777, 343.586674393368, 448.47388198483054]",3262,Mongoloid,20-30s,Happiness,Female,light,unmasked
50954696.jpg,"[950.001500375094, 242.99999999999991, 225.99649912478114, 318.9999999999997]",3263,Caucasian,20-30s,Happiness,Female,light,unmasked
50954699.jpg,"[984.001500375095, 416.0000000000014, 195.99749937484364, 319.99999999999926]",3264,Caucasian,20-30s,Happiness,Female,mid-light,unmasked
50954702.jpg,"[848.8496011248996, 260.3330689927011, 213.15039887510034, 330.66693100729924]",3265,Caucasian,20-30s,Happiness,Female,light,unmasked
50954709.jpg,"[715.0037509377333, 269.00000000000114, 304.9902475618898, 447.99999999999926]",3266,Caucasian,20-30s,Neutral,Female,mid-light,unmasked
50954712.jpg,"[661.999999999998, 199.77339730376596, 362.18072361103316, 512.3866986518822]",3267,Caucasian,20-30s,Happiness,Female,mid-light,unmasked
50956363.jpg,"[985.810331107662, 332.00000000000006, 613.2845033385056, 574.1916214751143]",3268,Mongoloid,20-30s,Happiness,Female,light,unmasked
5095798.jpg,"[1094.0015003750937, 201.99999999999994, 276.9974993748432, 392.00000000000006]",3269,Mongoloid,20-30s,Happiness,Female,light,unmasked
50959349.jpg,"[896.0099185174581, 265.00346641513147, 174.98214666857467, 258.00866603782924]",3270,Caucasian,20-30s,Happiness,Male,mid-light,unmasked
5098839.jpg,"[592.9921182266006, 464.0000000000014, 320.0059113300485, 359.9999999999997]",3271,Mongoloid,20-30s,Happiness,Female,light,unmasked
51075102.jpg,"[954.9895052473772, 280.0, 328.01749125437397, 486.00000000000034]",3272,Mongoloid,20-30s,Neutral,Male,mid-dark,unmasked
51122053.jpg,"[715.9975409836032, 219.99999999999983, 173.00639344262257, 277.9999999999998]",3273,Caucasian,20-30s,Neutral,Male,light,unmasked
5119966.jpg,"[535.3269889694247, 418.9230590999997, 636.8800913476732, 724.4872040999992]",3274,Mongoloid,20-30s,Happiness,Female,light,unmasked
51236096.jpg,"[911.0005001250312, 237.99999999999991, 152.99749937484364, 218.00000000000006]",3275,Caucasian,20-30s,Happiness,Male,light,unmasked
51253288.jpg,"[618.0015003750933, 294.0000000000001, 173.99724931232765, 222.00000000000006]",3276,Mongoloid,20-30s,Happiness,Female,light,unmasked
51330026.jpg,"[526.0025006251562, 189.99999999999994, 227.99699924981266, 316.9999999999999]",3277,Caucasian,20-30s,Neutral,Female,mid-light,unmasked
51347508.jpg,"[1141.0017504376099, 284.0000000000005, 189.99574893723437, 235.0]",3278,Caucasian,20-30s,Neutral,Female,light,unmasked
51368083.jpg,"[827.9999999999977, 403.9999999999975, 164.9999999999999, 251.99999999999892]",3279,Mongoloid,20-30s,Happiness,Female,light,unmasked
51426535.jpg,"[550.9992500000018, 714.0000000000001, 310.99574999999896, 436.0000000000002]",3280,Mongoloid,20-30s,Happiness,Female,mid-light,unmasked
5148300.jpg,"[1227.0037509377373, 291.9999999999999, 350.99149787446646, 487.99999999999983]",3281,Mongoloid,20-30s,Happiness,Female,light,unmasked
5148781.jpg,"[1404.0017504376083, 220.9999999999996, 279.999749937484, 358.00000000000006]",3282,Mongoloid,20-30s,Happiness,Female,light,unmasked
5151572.jpg,"[1000.9994651984355, 296.99999999999795, 377.0037436108713, 428.9999999999978]",3283,Mongoloid,20-30s,Happiness,Female,light,unmasked
5165207.jpg,"[1281.9994998749708, 214.0000000000001, 286.0002500625167, 379.0000000000003]",3284,Mongoloid,20-30s,Neutral,Female,light,masked
51763516.jpg,"[762.1302982870102, 467.86364022398453, 138.86970171298714, 193.66985239580515]",3285,Caucasian,20-30s,Happiness,Female,light,unmasked
51793118.jpg,"[1226.0003947056784, 203.00000000000017, 270.0006315290887, 338.9999999999996]",3286,Caucasian,20-30s,Happiness,Female,light,unmasked
51798645.jpg,"[635.0162500000009, 340.0, 310.9625, 375.9999999999996]",3287,Caucasian,20-30s,Happiness,Female,mid-light,unmasked
